"subject" "activity" "variable" "mean" "sd"
"10291" 26 "walkingUpstairs" "fBodyBodyAccJerkMagMean" -0.294970470909091 0.0953613447482569
"10292" 26 "walkingUpstairs" "fBodyBodyAccJerkMagStd" -0.393715352181818 0.0917246548512182
"10293" 26 "walkingUpstairs" "fBodyBodyGyroMagMean" -0.556084778181818 0.0677350827369197
"10294" 26 "walkingUpstairs" "fBodyBodyGyroMagStd" -0.569632 0.0834481986984733
"10295" 26 "walkingUpstairs" "fBodyBodyGyroJerkMagMean" -0.673580662727273 0.048136628321687
"10296" 26 "walkingUpstairs" "fBodyBodyGyroJerkMagStd" -0.669846294545455 0.0588672971565495
"10297" 27 "laying" "tBodyAccMeanX" 0.274102492432432 0.0300293512598499
"10298" 27 "laying" "tBodyAccMeanY" -0.0179867611216216 0.00374715256497497
"10299" 27 "laying" "tBodyAccMeanZ" -0.107699732837838 0.00651547407584645
"10300" 27 "laying" "tBodyAccStdX" -0.978455153108108 0.0347081367062833
"10301" 27 "laying" "tBodyAccStdY" -0.983736043783784 0.02476924578335
"10302" 27 "laying" "tBodyAccStdZ" -0.986636996081081 0.020616554792994
"10303" 27 "laying" "tGravityAccMeanX" -0.530434604864865 0.025094089935159
"10304" 27 "laying" "tGravityAccMeanY" 0.567879494054054 0.0324561800241356
"10305" 27 "laying" "tGravityAccMeanZ" 0.84539238027027 0.0224260952665919
"10306" 27 "laying" "tGravityAccStdX" -0.971183862702703 0.0714785562857627
"10307" 27 "laying" "tGravityAccStdY" -0.993701742972973 0.0128865424365645
"10308" 27 "laying" "tGravityAccStdZ" -0.989056311351351 0.0241978411935646
"10309" 27 "laying" "tBodyAccJerkMeanX" 0.0766268551324324 0.025389274044053
"10310" 27 "laying" "tBodyAccJerkMeanY" 0.0126491088851351 0.0117860351750211
"10311" 27 "laying" "tBodyAccJerkMeanZ" -0.000685549292837838 0.0118606885524617
"10312" 27 "laying" "tBodyAccJerkStdX" -0.986471899324324 0.00970160979430315
"10313" 27 "laying" "tBodyAccJerkStdY" -0.985159461756757 0.0118137979364611
"10314" 27 "laying" "tBodyAccJerkStdZ" -0.989685146621622 0.00644867893694244
"10315" 27 "laying" "tBodyGyroMeanX" -0.0195427328781081 0.0383148492481648
"10316" 27 "laying" "tBodyGyroMeanY" -0.0957839566891892 0.0762906809311229
"10317" 27 "laying" "tBodyGyroMeanZ" 0.118738360783784 0.115999313425463
"10318" 27 "laying" "tBodyGyroStdX" -0.988837212162162 0.0221671599679171
"10319" 27 "laying" "tBodyGyroStdY" -0.98428747527027 0.0175189678936222
"10320" 27 "laying" "tBodyGyroStdZ" -0.97837499972973 0.0415583749539942
"10321" 27 "laying" "tBodyGyroJerkMeanX" -0.101147695256757 0.014604435334179
"10322" 27 "laying" "tBodyGyroJerkMeanY" -0.0362186160902703 0.0114180364424658
"10323" 27 "laying" "tBodyGyroJerkMeanZ" -0.0642797849864865 0.0247871191707217
"10324" 27 "laying" "tBodyGyroJerkStdX" -0.993503720810811 0.00858169952143494
"10325" 27 "laying" "tBodyGyroJerkStdY" -0.993025877297297 0.00661175628586039
"10326" 27 "laying" "tBodyGyroJerkStdZ" -0.993296720540541 0.00627209433317677
"10327" 27 "laying" "tBodyAccMagMean" -0.982091652162162 0.0307536082898349
"10328" 27 "laying" "tBodyAccMagStd" -0.978920176216216 0.0471765464417347
"10329" 27 "laying" "tGravityAccMagMean" -0.982091652162162 0.0307536082898349
"10330" 27 "laying" "tGravityAccMagStd" -0.978920176216216 0.0471765464417347
"10331" 27 "laying" "tBodyAccJerkMagMean" -0.988372773648649 0.00766363606018952
"10332" 27 "laying" "tBodyAccJerkMagStd" -0.988586771351351 0.0137751133376635
"10333" 27 "laying" "tBodyGyroMagMean" -0.966917594459459 0.0714169375927423
"10334" 27 "laying" "tBodyGyroMagStd" -0.971915732837838 0.054333058119169
"10335" 27 "laying" "tBodyGyroJerkMagMean" -0.994355043783784 0.00529393810670065
"10336" 27 "laying" "tBodyGyroJerkMagStd" -0.993484313243243 0.00944158950769546
"10337" 27 "laying" "fBodyAccMeanX" -0.980631846891892 0.0303425233551531
"10338" 27 "laying" "fBodyAccMeanY" -0.982915951891892 0.0222857883410018
"10339" 27 "laying" "fBodyAccMeanZ" -0.987356589864865 0.0148210751801694
"10340" 27 "laying" "fBodyAccStdX" -0.977615702567568 0.0364374469060555
"10341" 27 "laying" "fBodyAccStdY" -0.984269087972973 0.0245774657060396
"10342" 27 "laying" "fBodyAccStdZ" -0.986582387972973 0.0221354919257313
"10343" 27 "laying" "fBodyAccJerkMeanX" -0.986679572567568 0.00973411713843999
"10344" 27 "laying" "fBodyAccJerkMeanY" -0.985257277297297 0.011740649297227
"10345" 27 "laying" "fBodyAccJerkMeanZ" -0.988033129054054 0.00761152407770588
"10346" 27 "laying" "fBodyAccJerkStdX" -0.987477465405405 0.00888743963297014
"10347" 27 "laying" "fBodyAccJerkStdY" -0.986116008783784 0.0111143275017486
"10348" 27 "laying" "fBodyAccJerkStdZ" -0.989901169864865 0.00542948614658239
"10349" 27 "laying" "fBodyGyroMeanX" -0.987028539054054 0.0251854715099368
"10350" 27 "laying" "fBodyGyroMeanY" -0.986795837297297 0.0143471652610445
"10351" 27 "laying" "fBodyGyroMeanZ" -0.979202019189189 0.037010836321088
"10352" 27 "laying" "fBodyGyroStdX" -0.989382328918919 0.0211634453500294
"10353" 27 "laying" "fBodyGyroStdY" -0.983052318513513 0.0192973115377371
"10354" 27 "laying" "fBodyGyroStdZ" -0.980096438108108 0.0392621749600325
"10355" 27 "laying" "fBodyAccMagMean" -0.981389017702703 0.0402472737207634
"10356" 27 "laying" "fBodyAccMagStd" -0.980296339054054 0.0436726075818431
"10357" 27 "laying" "fBodyBodyAccJerkMagMean" -0.988098902567568 0.0121816186499672
"10358" 27 "laying" "fBodyBodyAccJerkMagStd" -0.988174859594595 0.0159193382294667
"10359" 27 "laying" "fBodyBodyGyroMagMean" -0.979890667972973 0.0366209970159171
"10360" 27 "laying" "fBodyBodyGyroMagStd" -0.971806236756757 0.0555640224066049
"10361" 27 "laying" "fBodyBodyGyroJerkMagMean" -0.993563778648649 0.008303068281052
"10362" 27 "laying" "fBodyBodyGyroJerkMagStd" -0.993552299324324 0.0102546050535337
"10363" 27 "sitting" "tBodyAccMeanX" 0.273941302571429 0.0278669051854341
"10364" 27 "sitting" "tBodyAccMeanY" -0.0155269799285714 0.0111489194109191
"10365" 27 "sitting" "tBodyAccMeanZ" -0.105521912588571 0.0262227785176678
"10366" 27 "sitting" "tBodyAccStdX" -0.988580107714286 0.0252960646682564
"10367" 27 "sitting" "tBodyAccStdY" -0.971579125714286 0.0565242191465124
"10368" 27 "sitting" "tBodyAccStdZ" -0.965858735142857 0.0701581328315799
"10369" 27 "sitting" "tGravityAccMeanX" 0.839464714 0.130114319860831
"10370" 27 "sitting" "tGravityAccMeanY" 0.212947021371429 0.132310104671609
"10371" 27 "sitting" "tGravityAccMeanZ" 0.276417431042857 0.158261634488382
"10372" 27 "sitting" "tGravityAccStdX" -0.982445738 0.0551244709070767
"10373" 27 "sitting" "tGravityAccStdY" -0.982553336571429 0.0545406830530388
"10374" 27 "sitting" "tGravityAccStdZ" -0.967268066 0.090871212770159
"10375" 27 "sitting" "tBodyAccJerkMeanX" 0.0779038963571429 0.0159989445339776
"10376" 27 "sitting" "tBodyAccJerkMeanY" 0.004670724222 0.0358909958516975
"10377" 27 "sitting" "tBodyAccJerkMeanZ" -0.00611285425957143 0.043951002165607
"10378" 27 "sitting" "tBodyAccJerkStdX" -0.990658097857143 0.0101923556472399
"10379" 27 "sitting" "tBodyAccJerkStdY" -0.985097470714286 0.00958945636135437
"10380" 27 "sitting" "tBodyAccJerkStdZ" -0.988904001571429 0.00787600231662412
"10381" 27 "sitting" "tBodyGyroMeanX" -0.0371830822285714 0.0425136181801097
"10382" 27 "sitting" "tBodyGyroMeanY" -0.0797345645214286 0.0791380860355095
"10383" 27 "sitting" "tBodyGyroMeanZ" 0.0833752812157143 0.110047233027826
"10384" 27 "sitting" "tBodyGyroStdX" -0.988492425142857 0.017794209500475
"10385" 27 "sitting" "tBodyGyroStdY" -0.982067465142857 0.0162517248566748
"10386" 27 "sitting" "tBodyGyroStdZ" -0.975713310142857 0.0334291682853613
"10387" 27 "sitting" "tBodyGyroJerkMeanX" -0.0951635808 0.0111537235428239
"10388" 27 "sitting" "tBodyGyroJerkMeanY" -0.0396410809285714 0.0126763461962446
"10389" 27 "sitting" "tBodyGyroJerkMeanZ" -0.0503883556285714 0.023483271641041
"10390" 27 "sitting" "tBodyGyroJerkStdX" -0.993640318285714 0.00612886087858567
"10391" 27 "sitting" "tBodyGyroJerkStdY" -0.992226442142857 0.00793251915094614
"10392" 27 "sitting" "tBodyGyroJerkStdZ" -0.991766787571429 0.0094748497692668
"10393" 27 "sitting" "tBodyAccMagMean" -0.979481668857143 0.0410343299466468
"10394" 27 "sitting" "tBodyAccMagStd" -0.969526674714286 0.083877254729847
"10395" 27 "sitting" "tGravityAccMagMean" -0.979481668857143 0.0410343299466468
"10396" 27 "sitting" "tGravityAccMagStd" -0.969526674714286 0.083877254729847
"10397" 27 "sitting" "tBodyAccJerkMagMean" -0.989467178285714 0.00849922623926794
"10398" 27 "sitting" "tBodyAccJerkMagStd" -0.989200539571429 0.0112327571946928
"10399" 27 "sitting" "tBodyGyroMagMean" -0.963565474 0.069304721936217
"10400" 27 "sitting" "tBodyGyroMagStd" -0.970782132714286 0.0442992667817277
"10401" 27 "sitting" "tBodyGyroJerkMagMean" -0.994034710714286 0.00597275814314989
"10402" 27 "sitting" "tBodyGyroJerkMagStd" -0.992112829571429 0.0105607893002456
"10403" 27 "sitting" "fBodyAccMeanX" -0.988682108428571 0.0206255218841499
"10404" 27 "sitting" "fBodyAccMeanY" -0.974057855571429 0.0461604309753262
"10405" 27 "sitting" "fBodyAccMeanZ" -0.974665817 0.0467828978222667
"10406" 27 "sitting" "fBodyAccStdX" -0.988659196428571 0.0270676705736023
"10407" 27 "sitting" "fBodyAccStdY" -0.971266062714286 0.0579702997584619
"10408" 27 "sitting" "fBodyAccStdZ" -0.963220672571429 0.0759115579261686
"10409" 27 "sitting" "fBodyAccJerkMeanX" -0.990839607428571 0.00976825744657571
"10410" 27 "sitting" "fBodyAccJerkMeanY" -0.985238583714286 0.00899251745337976
"10411" 27 "sitting" "fBodyAccJerkMeanZ" -0.987087721142857 0.0085414881747182
"10412" 27 "sitting" "fBodyAccJerkStdX" -0.991292270714286 0.00978718075137335
"10413" 27 "sitting" "fBodyAccJerkStdY" -0.986083114 0.00988197795846522
"10414" 27 "sitting" "fBodyAccJerkStdZ" -0.989282516857143 0.00735238394854675
"10415" 27 "sitting" "fBodyGyroMeanX" -0.987207904714286 0.0172246073072587
"10416" 27 "sitting" "fBodyGyroMeanY" -0.984141119142857 0.0150515950882484
"10417" 27 "sitting" "fBodyGyroMeanZ" -0.976848134285714 0.0304545653092884
"10418" 27 "sitting" "fBodyGyroStdX" -0.988984618428571 0.0178090938422814
"10419" 27 "sitting" "fBodyGyroStdY" -0.981037690285714 0.0170488609346851
"10420" 27 "sitting" "fBodyGyroStdZ" -0.977595519142857 0.0314787311772194
"10421" 27 "sitting" "fBodyAccMagMean" -0.974766466714286 0.0631575843537009
"10422" 27 "sitting" "fBodyAccMagStd" -0.970885296857143 0.0805956130827242
"10423" 27 "sitting" "fBodyBodyAccJerkMagMean" -0.988773269428571 0.0109420492408783
"10424" 27 "sitting" "fBodyBodyAccJerkMagStd" -0.988531651142857 0.011858444649932
"10425" 27 "sitting" "fBodyBodyGyroMagMean" -0.979482820857143 0.0277484827081921
"10426" 27 "sitting" "fBodyBodyGyroMagStd" -0.970528266285714 0.0463155767221324
"10427" 27 "sitting" "fBodyBodyGyroJerkMagMean" -0.992390264285714 0.00974960862060576
"10428" 27 "sitting" "fBodyBodyGyroJerkMagStd" -0.991967776285714 0.0109376014760441
"10429" 27 "standing" "tBodyAccMeanX" 0.279566921625 0.0137059309837146
"10430" 27 "standing" "tBodyAccMeanY" -0.016593236445 0.0119280784595551
"10431" 27 "standing" "tBodyAccMeanZ" -0.107835818025 0.0282273139923238
"10432" 27 "standing" "tBodyAccStdX" -0.9919515835 0.0127408258828368
"10433" 27 "standing" "tBodyAccStdY" -0.955171419 0.0683804124651616
"10434" 27 "standing" "tBodyAccStdZ" -0.962408444875 0.0557376041581311
"10435" 27 "standing" "tGravityAccMeanX" 0.965351492 0.00446905319570279
"10436" 27 "standing" "tGravityAccMeanY" -0.188504847375 0.0138131659477328
"10437" 27 "standing" "tGravityAccMeanZ" -0.00557416876082625 0.0192191047521986
"10438" 27 "standing" "tGravityAccStdX" -0.994012162875 0.0206449846418583
"10439" 27 "standing" "tGravityAccStdY" -0.97964105225 0.0375601939003183
"10440" 27 "standing" "tGravityAccStdZ" -0.968169953625 0.0554907338187062
"10441" 27 "standing" "tBodyAccJerkMeanX" 0.074969980825 0.00599768395122603
"10442" 27 "standing" "tBodyAccJerkMeanY" 0.0122433312349875 0.0246213316789333
"10443" 27 "standing" "tBodyAccJerkMeanZ" -0.00137950299425 0.0246429624685106
"10444" 27 "standing" "tBodyAccJerkStdX" -0.987628362 0.0142306894311698
"10445" 27 "standing" "tBodyAccJerkStdY" -0.975829725 0.0281049236769492
"10446" 27 "standing" "tBodyAccJerkStdZ" -0.987354788 0.00968049620954258
"10447" 27 "standing" "tBodyGyroMeanX" -0.026731653905 0.0111434724757228
"10448" 27 "standing" "tBodyGyroMeanY" -0.067507120075 0.0365212284602717
"10449" 27 "standing" "tBodyGyroMeanZ" 0.07168414632375 0.0565675704975476
"10450" 27 "standing" "tBodyGyroStdX" -0.9699020075 0.0406864060811245
"10451" 27 "standing" "tBodyGyroStdY" -0.982498991125 0.0176278508415556
"10452" 27 "standing" "tBodyGyroStdZ" -0.981281807 0.0224719718685548
"10453" 27 "standing" "tBodyGyroJerkMeanX" -0.0987605078625 0.00933916571538347
"10454" 27 "standing" "tBodyGyroJerkMeanY" -0.0417471753375 0.0100140360104257
"10455" 27 "standing" "tBodyGyroJerkMeanZ" -0.051403918985 0.0123502417970519
"10456" 27 "standing" "tBodyGyroJerkStdX" -0.9826424495 0.0229695257076045
"10457" 27 "standing" "tBodyGyroJerkStdY" -0.990798007875 0.00987403780882628
"10458" 27 "standing" "tBodyGyroJerkStdZ" -0.9889703575 0.01155053941334
"10459" 27 "standing" "tBodyAccMagMean" -0.972753287375 0.0447143647591101
"10460" 27 "standing" "tBodyAccMagStd" -0.9663601145 0.0557930277115724
"10461" 27 "standing" "tGravityAccMagMean" -0.972753287375 0.0447143647591101
"10462" 27 "standing" "tGravityAccMagStd" -0.9663601145 0.0557930277115724
"10463" 27 "standing" "tBodyAccJerkMagMean" -0.985347620125 0.0152105564965455
"10464" 27 "standing" "tBodyAccJerkMagStd" -0.98415908975 0.0226117775846295
"10465" 27 "standing" "tBodyGyroMagMean" -0.968702956625 0.0413014046343807
"10466" 27 "standing" "tBodyGyroMagStd" -0.965693334 0.0452621700587589
"10467" 27 "standing" "tBodyGyroJerkMagMean" -0.989532103875 0.0121151907620942
"10468" 27 "standing" "tBodyGyroJerkMagStd" -0.988819784 0.0159463649291937
"10469" 27 "standing" "fBodyAccMeanX" -0.99012181225 0.0137758043224475
"10470" 27 "standing" "fBodyAccMeanY" -0.961356141125 0.0516421010081887
"10471" 27 "standing" "fBodyAccMeanZ" -0.97414624525 0.0305262523659047
"10472" 27 "standing" "fBodyAccStdX" -0.99287582525 0.0124002997089005
"10473" 27 "standing" "fBodyAccStdY" -0.954381606375 0.0719486818327116
"10474" 27 "standing" "fBodyAccStdZ" -0.958924794125 0.0628797251021172
"10475" 27 "standing" "fBodyAccJerkMeanX" -0.987771749375 0.0142685693755733
"10476" 27 "standing" "fBodyAccJerkMeanY" -0.97586868 0.0273191606434493
"10477" 27 "standing" "fBodyAccJerkMeanZ" -0.9851113755 0.0111516853783823
"10478" 27 "standing" "fBodyAccJerkStdX" -0.98860681 0.0129508746336225
"10479" 27 "standing" "fBodyAccJerkStdY" -0.977605582 0.0271504361442853
"10480" 27 "standing" "fBodyAccJerkStdZ" -0.98820826225 0.00824758610462602
"10481" 27 "standing" "fBodyGyroMeanX" -0.970149628875 0.0381650381400438
"10482" 27 "standing" "fBodyGyroMeanY" -0.983731873 0.0171902998103896
"10483" 27 "standing" "fBodyGyroMeanZ" -0.980862493125 0.022461197468921
"10484" 27 "standing" "fBodyGyroStdX" -0.970221836375 0.0408786626359141
"10485" 27 "standing" "fBodyGyroStdY" -0.98185775725 0.0178656203869838
"10486" 27 "standing" "fBodyGyroStdZ" -0.983105048875 0.0205429004337527
"10487" 27 "standing" "fBodyAccMagMean" -0.973186182375 0.0387247377242645
"10488" 27 "standing" "fBodyAccMagStd" -0.967529105125 0.0551663024703451
"10489" 27 "standing" "fBodyBodyAccJerkMagMean" -0.984151646 0.0207548696330602
"10490" 27 "standing" "fBodyBodyAccJerkMagStd" -0.983022277625 0.0249911121132282
"10491" 27 "standing" "fBodyBodyGyroMagMean" -0.975525565625 0.0310957840496061
"10492" 27 "standing" "fBodyBodyGyroMagStd" -0.96540017025 0.0460480800293901
"10493" 27 "standing" "fBodyBodyGyroJerkMagMean" -0.98941848275 0.0138145204063321
"10494" 27 "standing" "fBodyBodyGyroJerkMagStd" -0.988579092 0.0174893693692351
"10495" 27 "walking" "tBodyAccMeanX" 0.276849485438596 0.0498580980403166
"10496" 27 "walking" "tBodyAccMeanY" -0.0166478783221912 0.0166973594698486
"10497" 27 "walking" "tBodyAccMeanZ" -0.112822289263158 0.0274492122404818
"10498" 27 "walking" "tBodyAccStdX" -0.348475560526316 0.0469384798422412
"10499" 27 "walking" "tBodyAccStdY" -0.187301214964912 0.0476250602501637
"10500" 27 "walking" "tBodyAccStdZ" -0.297318273508772 0.0393416535323968
"10501" 27 "walking" "tGravityAccMeanX" 0.944759287368421 0.025796305359263
"10502" 27 "walking" "tGravityAccMeanY" -0.187497034561404 0.0298089994899891
"10503" 27 "walking" "tGravityAccMeanZ" -0.126210937305263 0.100695432140469
"10504" 27 "walking" "tGravityAccStdX" -0.979866136842105 0.0106852740660323
"10505" 27 "walking" "tGravityAccStdY" -0.973792999824561 0.018264191885493
"10506" 27 "walking" "tGravityAccStdZ" -0.956593490526316 0.0418133793901816
"10507" 27 "walking" "tBodyAccJerkMeanX" 0.0684331971807018 0.241796193421245
"10508" 27 "walking" "tBodyAccJerkMeanY" 0.00161230290877193 0.188695539186906
"10509" 27 "walking" "tBodyAccJerkMeanZ" -0.020752327245614 0.25128628568161
"10510" 27 "walking" "tBodyAccJerkStdX" -0.316184021578947 0.0500463696254006
"10511" 27 "walking" "tBodyAccJerkStdY" -0.104090459225439 0.081525868933193
"10512" 27 "walking" "tBodyAccJerkStdZ" -0.401188539824561 0.0608414494734988
"10513" 27 "walking" "tBodyGyroMeanX" -0.08558835714 0.164485125076079
"10514" 27 "walking" "tBodyGyroMeanY" -0.0365348163649123 0.107188432565678
"10515" 27 "walking" "tBodyGyroMeanZ" 0.118267750196491 0.0999880212920665
"10516" 27 "walking" "tBodyGyroStdX" -0.606860248596491 0.0565440302812589
"10517" 27 "walking" "tBodyGyroStdY" -0.529865057894737 0.118008824425361
"10518" 27 "walking" "tBodyGyroStdZ" -0.250120409298246 0.0439198261219552
"10519" 27 "walking" "tBodyGyroJerkMeanX" -0.0786163508824035 0.111375676210967
"10520" 27 "walking" "tBodyGyroJerkMeanY" -0.0476974404561403 0.122835377379804
"10521" 27 "walking" "tBodyGyroJerkMeanZ" -0.0650247552701754 0.14502873965731
"10522" 27 "walking" "tBodyGyroJerkStdX" -0.523256879298246 0.0461272291825908
"10523" 27 "walking" "tBodyGyroJerkStdY" -0.634105502807017 0.107037097045243
"10524" 27 "walking" "tBodyGyroJerkStdZ" -0.426346962631579 0.0460519862695933
"10525" 27 "walking" "tBodyAccMagMean" -0.238853875263158 0.0334714224498731
"10526" 27 "walking" "tBodyAccMagStd" -0.407355787017544 0.038162084230656
"10527" 27 "walking" "tGravityAccMagMean" -0.238853875263158 0.0334714224498731
"10528" 27 "walking" "tGravityAccMagStd" -0.407355787017544 0.038162084230656
"10529" 27 "walking" "tBodyAccJerkMagMean" -0.230500549298246 0.0472370412837673
"10530" 27 "walking" "tBodyAccJerkMagStd" -0.266138940350877 0.0578082035258469
"10531" 27 "walking" "tBodyGyroMagMean" -0.396638753684211 0.0677143033532124
"10532" 27 "walking" "tBodyGyroMagStd" -0.482452355789474 0.0777985179997306
"10533" 27 "walking" "tBodyGyroJerkMagMean" -0.562587199473684 0.0639879545101434
"10534" 27 "walking" "tBodyGyroJerkMagStd" -0.618718628596491 0.0760336215206291
"10535" 27 "walking" "fBodyAccMeanX" -0.308702374385965 0.0548773392656332
"10536" 27 "walking" "fBodyAccMeanY" -0.13678354122807 0.0565055529405237
"10537" 27 "walking" "fBodyAccMeanZ" -0.312372595438596 0.0455818754269675
"10538" 27 "walking" "fBodyAccStdX" -0.365256349298246 0.0503969218689697
"10539" 27 "walking" "fBodyAccStdY" -0.267741550175439 0.0469351035207968
"10540" 27 "walking" "fBodyAccStdZ" -0.345515217192982 0.0397170309664002
"10541" 27 "walking" "fBodyAccJerkMeanX" -0.345482736842105 0.0509173851157113
"10542" 27 "walking" "fBodyAccJerkMeanY" -0.194767362438596 0.072537767325809
"10543" 27 "walking" "fBodyAccJerkMeanZ" -0.382617091578947 0.0610142995771206
"10544" 27 "walking" "fBodyAccJerkStdX" -0.346610413333333 0.0544183971916866
"10545" 27 "walking" "fBodyAccJerkStdY" -0.0655179027631579 0.0988104602284208
"10546" 27 "walking" "fBodyAccJerkStdZ" -0.417957993859649 0.0690715535089467
"10547" 27 "walking" "fBodyGyroMeanX" -0.498017935263158 0.0517003526277634
"10548" 27 "walking" "fBodyGyroMeanY" -0.534724231403509 0.125558153872111
"10549" 27 "walking" "fBodyGyroMeanZ" -0.318182379824561 0.0392382135456312
"10550" 27 "walking" "fBodyGyroStdX" -0.642349125614035 0.0628948930370883
"10551" 27 "walking" "fBodyGyroStdY" -0.530943838421053 0.11559495716878
"10552" 27 "walking" "fBodyGyroStdZ" -0.297847512280702 0.0459465786846515
"10553" 27 "walking" "fBodyAccMagMean" -0.327229405789474 0.0399956593316407
"10554" 27 "walking" "fBodyAccMagStd" -0.550392604912281 0.0404893007295436
"10555" 27 "walking" "fBodyBodyAccJerkMagMean" -0.259934013157895 0.0565396568693449
"10556" 27 "walking" "fBodyBodyAccJerkMagStd" -0.279732022017544 0.0779705190454336
"10557" 27 "walking" "fBodyBodyGyroMagMean" -0.519451704035088 0.0892772700087212
"10558" 27 "walking" "fBodyBodyGyroMagStd" -0.546888146491228 0.0647664627932423
"10559" 27 "walking" "fBodyBodyGyroJerkMagMean" -0.623288199649123 0.0779782698888448
"10560" 27 "walking" "fBodyBodyGyroJerkMagStd" -0.639242384210526 0.0719771494306601
"10561" 27 "walkingDownstairs" "tBodyAccMeanX" 0.2975441875 0.0828737374585916
"10562" 27 "walkingDownstairs" "tBodyAccMeanY" -0.0135564467159091 0.0206130773460977
"10563" 27 "walkingDownstairs" "tBodyAccMeanZ" -0.112837694688636 0.0375855993300577
"10564" 27 "walkingDownstairs" "tBodyAccStdX" 0.167407531090909 0.122715433028295
"10565" 27 "walkingDownstairs" "tBodyAccStdY" -0.0979710029522727 0.12807806083195
"10566" 27 "walkingDownstairs" "tBodyAccStdZ" -0.240040783340909 0.136126055370079
"10567" 27 "walkingDownstairs" "tGravityAccMeanX" 0.931380178636364 0.0379951205639209
"10568" 27 "walkingDownstairs" "tGravityAccMeanY" -0.166938774772727 0.022783276122235
"10569" 27 "walkingDownstairs" "tGravityAccMeanZ" -0.140047614122727 0.136683687668357
"10570" 27 "walkingDownstairs" "tGravityAccStdX" -0.946975165 0.0275823012814917
"10571" 27 "walkingDownstairs" "tGravityAccStdY" -0.934963993181818 0.0328826121347512
"10572" 27 "walkingDownstairs" "tGravityAccStdZ" -0.920921521590909 0.0468515377753343
"10573" 27 "walkingDownstairs" "tBodyAccJerkMeanX" 0.0936273220295455 0.364640908277836
"10574" 27 "walkingDownstairs" "tBodyAccJerkMeanY" 0.0159869469363636 0.166580601893003
"10575" 27 "walkingDownstairs" "tBodyAccJerkMeanZ" -0.00985034750909091 0.253007265340417
"10576" 27 "walkingDownstairs" "tBodyAccJerkStdX" -0.00358338882727273 0.112481770429575
"10577" 27 "walkingDownstairs" "tBodyAccJerkStdY" -0.138528104113636 0.13784164673427
"10578" 27 "walkingDownstairs" "tBodyAccJerkStdZ" -0.409310918409091 0.088348862270619
"10579" 27 "walkingDownstairs" "tBodyGyroMeanX" -0.159826551905227 0.364652880777289
"10580" 27 "walkingDownstairs" "tBodyGyroMeanY" -0.0163131590545455 0.174414983416582
"10581" 27 "walkingDownstairs" "tBodyGyroMeanZ" 0.152695027609091 0.23071157535433
"10582" 27 "walkingDownstairs" "tBodyGyroStdX" -0.363722908386364 0.201365140545195
"10583" 27 "walkingDownstairs" "tBodyGyroStdY" -0.481813367954545 0.148814909922751
"10584" 27 "walkingDownstairs" "tBodyGyroStdZ" -0.257846157386364 0.0862609567066253
"10585" 27 "walkingDownstairs" "tBodyGyroJerkMeanX" -0.0515814754272727 0.192987756347048
"10586" 27 "walkingDownstairs" "tBodyGyroJerkMeanY" -0.0642023574227273 0.128754473996598
"10587" 27 "walkingDownstairs" "tBodyGyroJerkMeanZ" -0.0621043700545455 0.193059802676576
"10588" 27 "walkingDownstairs" "tBodyGyroJerkStdX" -0.493837613409091 0.0731747611559259
"10589" 27 "walkingDownstairs" "tBodyGyroJerkStdY" -0.459459295681818 0.199062438087585
"10590" 27 "walkingDownstairs" "tBodyGyroJerkStdZ" -0.307268262272727 0.0779122319925373
"10591" 27 "walkingDownstairs" "tBodyAccMagMean" 0.108071382861364 0.104624576519192
"10592" 27 "walkingDownstairs" "tBodyAccMagStd" 0.121176277863636 0.106746594964264
"10593" 27 "walkingDownstairs" "tGravityAccMagMean" 0.108071382861364 0.104624576519192
"10594" 27 "walkingDownstairs" "tGravityAccMagStd" 0.121176277863636 0.106746594964264
"10595" 27 "walkingDownstairs" "tBodyAccJerkMagMean" -0.115421210625 0.092998873502009
"10596" 27 "walkingDownstairs" "tBodyAccJerkMagStd" -0.0386367422818182 0.113370479867434
"10597" 27 "walkingDownstairs" "tBodyGyroMagMean" -0.164783206536364 0.108559315195477
"10598" 27 "walkingDownstairs" "tBodyGyroMagStd" -0.307952089840909 0.165415629482837
"10599" 27 "walkingDownstairs" "tBodyGyroJerkMagMean" -0.440546586136364 0.123037419606143
"10600" 27 "walkingDownstairs" "tBodyGyroJerkMagStd" -0.465807533547727 0.191334948255927
"10601" 27 "walkingDownstairs" "fBodyAccMeanX" 0.0829831545090909 0.106606194329495
"10602" 27 "walkingDownstairs" "fBodyAccMeanY" -0.0626729573068182 0.137799491208602
"10603" 27 "walkingDownstairs" "fBodyAccMeanZ" -0.241600361090909 0.120134753845275
"10604" 27 "walkingDownstairs" "fBodyAccStdX" 0.194912716568182 0.163366698770465
"10605" 27 "walkingDownstairs" "fBodyAccStdY" -0.17564706475 0.121405126945595
"10606" 27 "walkingDownstairs" "fBodyAccStdZ" -0.303090701863636 0.145708668636348
"10607" 27 "walkingDownstairs" "fBodyAccJerkMeanX" -0.0437826262613636 0.106043472221311
"10608" 27 "walkingDownstairs" "fBodyAccJerkMeanY" -0.170975270611364 0.131338277889383
"10609" 27 "walkingDownstairs" "fBodyAccJerkMeanZ" -0.343626396295455 0.103504688754299
"10610" 27 "walkingDownstairs" "fBodyAccJerkStdX" -0.0522811342045455 0.131051691391676
